sku,day,demand,unit_cost,lead_time,lead_time_std
cooking_oil_1L,3,29,90,4,1.0
cooking_oil_1L,4,31,90,4,1.0
cooking_oil_1L,5,31,90,4,1.0
cooking_oil_1L,6,33,90,4,1.0
cooking_oil_1L,7,34,90,4,1.0
cooking_oil_1L,8,23,90,4,1.0
cooking_oil_1L,9,20,90,4,1.0
cooking_oil_1L,10,35,90,4,1.0
cooking_oil_1L,11,35,90,4,1.0
cooking_oil_1L,12,25,90,4,1.0
cooking_oil_1L,13,22,90,4,1.0
cooking_oil_1L,14,30,90,4,1.0
cooking_oil_1L,15,34,90,4,1.0
cooking_oil_1L,16,38,90,4,1.0
cooking_oil_1L,17,32,90,4,1.0
cooking_oil_1L,18,28,90,4,1.0
cooking_oil_1L,19,26,90,4,1.0
cooking_oil_1L,20,30,90,4,1.0
cooking_oil_1L,21,29,90,4,1.0
cooking_oil_1L,22,25,90,4,1.0
cooking_oil_1L,23,39,90,4,1.0
cooking_oil_1L,24,38,90,4,1.0
cooking_oil_1L,25,35,90,4,1.0
cooking_oil_1L,26,26,90,4,1.0
cooking_oil_1L,27,34,90,4,1.0
cooking_oil_1L,28,33,90,4,1.0
cooking_oil_1L,29,32,90,4,1.0
cooking_oil_1L,30,36,90,4,1.0
cooking_oil_1L,31,33,90,4,1.0
cooking_oil_1L,32,33,90,4,1.0
cooking_oil_1L,33,33,90,4,1.0
cooking_oil_1L,34,32,90,4,1.0
cooking_oil_1L,35,22,90,4,1.0
cooking_oil_1L,36,30,90,4,1.0
cooking_oil_1L,37,27,90,4,1.0
cooking_oil_1L,38,24,90,4,1.0
cooking_oil_1L,39,38,90,4,1.0
cooking_oil_1L,40,38,90,4,1.0
cooking_oil_1L,41,36,90,4,1.0
cooking_oil_1L,42,31,90,4,1.0
cooking_oil_1L,43,36,90,4,1.0
cooking_oil_1L,44,30,90,4,1.0
cooking_oil_1L,45,31,90,4,1.0
cooking_oil_1L,46,25,90,4,1.0
cooking_oil_1L,47,32,90,4,1.0
cooking_oil_1L,48,30,90,4,1.0
cooking_oil_1L,49,24,90,4,1.0
cooking_oil_1L,50,30,90,4,1.0
cooking_oil_1L,51,30,90,4,1.0
cooking_oil_1L,52,38,90,4,1.0
cooking_oil_1L,53,34,90,4,1.0
cooking_oil_1L,54,30,90,4,1.0
cooking_oil_1L,55,31,90,4,1.0
cooking_oil_1L,56,30,90,4,1.0
cooking_oil_1L,57,29,90,4,1.0
cooking_oil_1L,58,25,90,4,1.0
cooking_oil_1L,59,29,90,4,1.0
cooking_oil_1L,60,27,90,4,1.0
cooking_oil_1L,61,24,90,4,1.0
cooking_oil_1L,62,32,90,4,1.0
cooking_oil_1L,63,32,90,4,1.0
cooking_oil_1L,64,22,90,4,1.0
cooking_oil_1L,65,29,90,4,1.0
cooking_oil_1L,66,34,90,4,1.0
cooking_oil_1L,67,35,90,4,1.0
cooking_oil_1L,68,35,90,4,1.0
cooking_oil_1L,69,30,90,4,1.0
cooking_oil_1L,70,26,90,4,1.0
cooking_oil_1L,71,25,90,4,1.0
cooking_oil_1L,72,32,90,4,1.0
cooking_oil_1L,73,32,90,4,1.0
cooking_oil_1L,74,36,90,4,1.0
cooking_oil_1L,75,35,90,4,1.0
cooking_oil_1L,76,29,90,4,1.0
cooking_oil_1L,77,24,90,4,1.0
cooking_oil_1L,78,29,90,4,1.0
cooking_oil_1L,79,31,90,4,1.0
cooking_oil_1L,80,29,90,4,1.0
cooking_oil_1L,81,27,90,4,1.0
cooking_oil_1L,82,31,90,4,1.0
cooking_oil_1L,83,28,90,4,1.0
cooking_oil_1L,84,27,90,4,1.0
cooking_oil_1L,85,31,90,4,1.0
cooking_oil_1L,86,28,90,4,1.0
cooking_oil_1L,87,31,90,4,1.0
cooking_oil_1L,88,31,90,4,1.0
cooking_oil_1L,89,25,90,4,1.0
cooking_oil_1L,90,28,90,4,1.0
cooking_oil_1L,91,36,90,4,1.0
cooking_oil_1L,92,25,90,4,1.0
cooking_oil_1L,93,20,90,4,1.0
cooking_oil_1L,94,22,90,4,1.0
cooking_oil_1L,95,30,90,4,1.0
cooking_oil_1L,96,30,90,4,1.0
cooking_oil_1L,97,29,90,4,1.0
cooking_oil_1L,98,35,90,4,1.0
cooking_oil_1L,99,18,90,4,1.0
cooking_oil_1L,100,32,90,4,1.0
cooking_oil_1L,101,37,90,4,1.0
cooking_oil_1L,102,25,90,4,1.0
cooking_oil_1L,103,28,90,4,1.0
cooking_oil_1L,104,27,90,4,1.0
cooking_oil_1L,105,26,90,4,1.0
cooking_oil_1L,106,29,90,4,1.0
cooking_oil_1L,107,36,90,4,1.0
cooking_oil_1L,108,38,90,4,1.0
cooking_oil_1L,109,28,90,4,1.0
cooking_oil_1L,110,39,90,4,1.0
cooking_oil_1L,111,30,90,4,1.0
cooking_oil_1L,112,38,90,4,1.0
cooking_oil_1L,113,30,90,4,1.0
cooking_oil_1L,114,31,90,4,1.0
cooking_oil_1L,115,32,90,4,1.0
cooking_oil_1L,116,44,90,4,1.0
cooking_oil_1L,117,34,90,4,1.0
cooking_oil_1L,118,27,90,4,1.0
cooking_oil_1L,119,34,90,4,1.0
cooking_oil_1L,120,28,90,4,1.0
cooking_oil_1L,121,28,90,4,1.0
cooking_oil_1L,122,34,90,4,1.0
cooking_oil_1L,123,30,90,4,1.0
cooking_oil_1L,124,31,90,4,1.0
cooking_oil_1L,125,30,90,4,1.0
cooking_oil_1L,126,32,90,4,1.0
cooking_oil_1L,127,32,90,4,1.0
cooking_oil_1L,128,21,90,4,1.0
cooking_oil_1L,129,33,90,4,1.0
cooking_oil_1L,130,26,90,4,1.0
cooking_oil_1L,131,24,90,4,1.0
cooking_oil_1L,132,30,90,4,1.0
cooking_oil_1L,133,30,90,4,1.0
cooking_oil_1L,134,27,90,4,1.0
cooking_oil_1L,135,34,90,4,1.0
cooking_oil_1L,136,24,90,4,1.0
cooking_oil_1L,137,28,90,4,1.0
cooking_oil_1L,138,27,90,4,1.0
cooking_oil_1L,139,30,90,4,1.0
cooking_oil_1L,140,31,90,4,1.0
cooking_oil_1L,141,25,90,4,1.0
cooking_oil_1L,142,33,90,4,1.0
cooking_oil_1L,143,30,90,4,1.0
cooking_oil_1L,144,21,90,4,1.0
cooking_oil_1L,145,21,90,4,1.0
cooking_oil_1L,146,30,90,4,1.0
cooking_oil_1L,147,29,90,4,1.0
cooking_oil_1L,148,30,90,4,1.0
cooking_oil_1L,149,30,90,4,1.0
cooking_oil_1L,150,31,90,4,1.0
cooking_oil_1L,151,34,90,4,1.0
cooking_oil_1L,152,25,90,4,1.0
cooking_oil_1L,153,25,90,4,1.0
cooking_oil_1L,154,25,90,4,1.0
cooking_oil_1L,155,31,90,4,1.0
cooking_oil_1L,156,36,90,4,1.0
cooking_oil_1L,157,28,90,4,1.0
cooking_oil_1L,158,19,90,4,1.0
cooking_oil_1L,159,22,90,4,1.0
cooking_oil_1L,160,26,90,4,1.0
cooking_oil_1L,161,27,90,4,1.0
cooking_oil_1L,162,28,90,4,1.0
cooking_oil_1L,163,30,90,4,1.0
cooking_oil_1L,164,29,90,4,1.0
cooking_oil_1L,165,35,90,4,1.0
cooking_oil_1L,166,27,90,4,1.0
cooking_oil_1L,167,26,90,4,1.0
cooking_oil_1L,168,32,90,4,1.0
cooking_oil_1L,169,23,90,4,1.0
cooking_oil_1L,170,32,90,4,1.0
cooking_oil_1L,171,30,90,4,1.0
cooking_oil_1L,172,29,90,4,1.0
cooking_oil_1L,173,37,90,4,1.0
cooking_oil_1L,174,27,90,4,1.0
cooking_oil_1L,175,39,90,4,1.0
cooking_oil_1L,176,29,90,4,1.0
cooking_oil_1L,177,24,90,4,1.0
cooking_oil_1L,178,30,90,4,1.0
cooking_oil_1L,179,25,90,4,1.0
cooking_oil_1L,180,27,90,4,1.0
cooking_oil_1L,181,32,90,4,1.0
cooking_oil_1L,182,33,90,4,1.0
cooking_oil_1L,183,27,90,4,1.0
cooking_oil_1L,184,34,90,4,1.0
cooking_oil_1L,185,35,90,4,1.0
cooking_oil_1L,186,36,90,4,1.0
cooking_oil_1L,187,32,90,4,1.0
cooking_oil_1L,188,36,90,4,1.0
cooking_oil_1L,189,22,90,4,1.0
cooking_oil_1L,190,29,90,4,1.0
cooking_oil_1L,191,26,90,4,1.0
cooking_oil_1L,192,31,90,4,1.0
cooking_oil_1L,193,27,90,4,1.0
cooking_oil_1L,194,29,90,4,1.0
cooking_oil_1L,195,38,90,4,1.0
cooking_oil_1L,196,29,90,4,1.0
cooking_oil_1L,197,32,90,4,1.0
cooking_oil_1L,198,29,90,4,1.0
cooking_oil_1L,199,30,90,4,1.0
cooking_oil_1L,200,30,90,4,1.0
cooking_oil_1L,201,32,90,4,1.0
cooking_oil_1L,202,35,90,4,1.0
cooking_oil_1L,203,37,90,4,1.0
cooking_oil_1L,204,31,90,4,1.0
cooking_oil_1L,205,33,90,4,1.0
cooking_oil_1L,206,25,90,4,1.0
cooking_oil_1L,207,30,90,4,1.0
cooking_oil_1L,208,34,90,4,1.0
cooking_oil_1L,209,34,90,4,1.0
cooking_oil_1L,210,31,90,4,1.0
cooking_oil_1L,211,34,90,4,1.0
cooking_oil_1L,212,32,90,4,1.0
cooking_oil_1L,213,35,90,4,1.0
cooking_oil_1L,214,31,90,4,1.0
cooking_oil_1L,215,28,90,4,1.0
cooking_oil_1L,216,32,90,4,1.0
cooking_oil_1L,217,17,90,4,1.0
cooking_oil_1L,218,32,90,4,1.0
cooking_oil_1L,219,14,90,4,1.0
cooking_oil_1L,220,22,90,4,1.0
cooking_oil_1L,221,32,90,4,1.0
cooking_oil_1L,222,32,90,4,1.0
cooking_oil_1L,223,25,90,4,1.0
cooking_oil_1L,224,27,90,4,1.0
cooking_oil_1L,225,36,90,4,1.0
cooking_oil_1L,226,28,90,4,1.0
cooking_oil_1L,227,40,90,4,1.0
cooking_oil_1L,228,30,90,4,1.0
cooking_oil_1L,229,32,90,4,1.0
cooking_oil_1L,230,37,90,4,1.0
cooking_oil_1L,231,31,90,4,1.0
cooking_oil_1L,232,25,90,4,1.0
cooking_oil_1L,233,30,90,4,1.0
cooking_oil_1L,234,30,90,4,1.0
cooking_oil_1L,235,24,90,4,1.0
cooking_oil_1L,236,29,90,4,1.0
cooking_oil_1L,237,27,90,4,1.0
cooking_oil_1L,238,34,90,4,1.0
cooking_oil_1L,239,30,90,4,1.0
cooking_oil_1L,240,29,90,4,1.0
cooking_oil_1L,241,30,90,4,1.0
cooking_oil_1L,242,31,90,4,1.0
cooking_oil_1L,243,33,90,4,1.0
cooking_oil_1L,244,26,90,4,1.0
cooking_oil_1L,245,25,90,4,1.0
cooking_oil_1L,246,35,90,4,1.0
cooking_oil_1L,247,28,90,4,1.0
cooking_oil_1L,248,24,90,4,1.0
cooking_oil_1L,249,32,90,4,1.0
cooking_oil_1L,250,32,90,4,1.0
cooking_oil_1L,251,23,90,4,1.0
cooking_oil_1L,252,31,90,4,1.0
cooking_oil_1L,253,33,90,4,1.0
cooking_oil_1L,254,32,90,4,1.0
cooking_oil_1L,255,33,90,4,1.0
cooking_oil_1L,256,24,90,4,1.0
cooking_oil_1L,257,31,90,4,1.0
cooking_oil_1L,258,29,90,4,1.0
cooking_oil_1L,259,28,90,4,1.0
cooking_oil_1L,260,34,90,4,1.0
cooking_oil_1L,261,37,90,4,1.0
cooking_oil_1L,262,38,90,4,1.0
cooking_oil_1L,263,36,90,4,1.0
cooking_oil_1L,264,30,90,4,1.0
cooking_oil_1L,265,32,90,4,1.0
cooking_oil_1L,266,33,90,4,1.0
cooking_oil_1L,267,31,90,4,1.0
cooking_oil_1L,268,31,90,4,1.0
cooking_oil_1L,269,34,90,4,1.0
cooking_oil_1L,270,30,90,4,1.0
cooking_oil_1L,271,27,90,4,1.0
cooking_oil_1L,272,28,90,4,1.0
cooking_oil_1L,273,33,90,4,1.0
cooking_oil_1L,274,30,90,4,1.0
cooking_oil_1L,275,32,90,4,1.0
cooking_oil_1L,276,33,90,4,1.0
cooking_oil_1L,277,28,90,4,1.0
cooking_oil_1L,278,33,90,4,1.0
cooking_oil_1L,279,32,90,4,1.0
cooking_oil_1L,280,24,90,4,1.0
cooking_oil_1L,281,36,90,4,1.0
cooking_oil_1L,282,28,90,4,1.0
cooking_oil_1L,283,23,90,4,1.0
cooking_oil_1L,284,25,90,4,1.0
cooking_oil_1L,285,25,90,4,1.0
cooking_oil_1L,286,30,90,4,1.0
cooking_oil_1L,287,29,90,4,1.0
cooking_oil_1L,288,28,90,4,1.0
cooking_oil_1L,289,33,90,4,1.0
cooking_oil_1L,290,32,90,4,1.0
cooking_oil_1L,291,31,90,4,1.0
cooking_oil_1L,292,32,90,4,1.0
cooking_oil_1L,293,33,90,4,1.0
cooking_oil_1L,294,21,90,4,1.0
cooking_oil_1L,295,28,90,4,1.0
cooking_oil_1L,296,20,90,4,1.0
cooking_oil_1L,297,30,90,4,1.0
cooking_oil_1L,298,30,90,4,1.0
cooking_oil_1L,299,35,90,4,1.0
cooking_oil_1L,300,35,90,4,1.0
cooking_oil_1L,301,31,90,4,1.0
cooking_oil_1L,302,28,90,4,1.0
cooking_oil_1L,303,32,90,4,1.0
cooking_oil_1L,304,28,90,4,1.0
cooking_oil_1L,305,30,90,4,1.0
cooking_oil_1L,306,34,90,4,1.0
cooking_oil_1L,307,27,90,4,1.0
cooking_oil_1L,308,34,90,4,1.0
cooking_oil_1L,309,33,90,4,1.0
cooking_oil_1L,310,26,90,4,1.0
cooking_oil_1L,311,34,90,4,1.0
cooking_oil_1L,312,33,90,4,1.0
cooking_oil_1L,313,30,90,4,1.0
cooking_oil_1L,314,27,90,4,1.0
cooking_oil_1L,315,26,90,4,1.0
cooking_oil_1L,316,28,90,4,1.0
cooking_oil_1L,317,32,90,4,1.0
cooking_oil_1L,318,26,90,4,1.0
cooking_oil_1L,319,32,90,4,1.0
cooking_oil_1L,320,24,90,4,1.0
cooking_oil_1L,321,29,90,4,1.0
cooking_oil_1L,322,30,90,4,1.0
cooking_oil_1L,323,41,90,4,1.0
cooking_oil_1L,324,24,90,4,1.0
cooking_oil_1L,325,37,90,4,1.0
cooking_oil_1L,326,31,90,4,1.0
cooking_oil_1L,327,32,90,4,1.0
cooking_oil_1L,328,31,90,4,1.0
cooking_oil_1L,329,32,90,4,1.0
cooking_oil_1L,330,29,90,4,1.0
cooking_oil_1L,331,37,90,4,1.0
cooking_oil_1L,332,28,90,4,1.0
cooking_oil_1L,333,35,90,4,1.0
cooking_oil_1L,334,27,90,4,1.0
cooking_oil_1L,335,30,90,4,1.0
cooking_oil_1L,336,25,90,4,1.0
cooking_oil_1L,337,32,90,4,1.0
cooking_oil_1L,338,37,90,4,1.0
cooking_oil_1L,339,30,90,4,1.0
cooking_oil_1L,340,29,90,4,1.0
cooking_oil_1L,341,25,90,4,1.0
cooking_oil_1L,342,29,90,4,1.0
cooking_oil_1L,343,23,90,4,1.0
cooking_oil_1L,344,26,90,4,1.0
cooking_oil_1L,345,31,90,4,1.0
cooking_oil_1L,346,36,90,4,1.0
cooking_oil_1L,347,43,90,4,1.0
cooking_oil_1L,348,27,90,4,1.0
cooking_oil_1L,349,36,90,4,1.0
cooking_oil_1L,350,31,90,4,1.0
cooking_oil_1L,351,29,90,4,1.0
cooking_oil_1L,352,32,90,4,1.0
cooking_oil_1L,353,30,90,4,1.0
cooking_oil_1L,354,30,90,4,1.0
cooking_oil_1L,355,28,90,4,1.0
cooking_oil_1L,356,24,90,4,1.0
cooking_oil_1L,357,23,90,4,1.0
cooking_oil_1L,358,33,90,4,1.0
cooking_oil_1L,359,29,90,4,1.0
cooking_oil_1L,360,27,90,4,1.0
cooking_oil_1L,361,30,90,4,1.0
cooking_oil_1L,362,34,90,4,1.0
cooking_oil_1L,363,31,90,4,1.0
cooking_oil_1L,364,27,90,4,1.0
cooking_oil_1L,365,36,90,4,1.0
cooking_oil_1L,366,37,90,4,1.0
cooking_oil_1L,367,32,90,4,1.0
cooking_oil_1L,368,34,90,4,1.0
cooking_oil_1L,369,36,90,4,1.0
cooking_oil_1L,370,35,90,4,1.0
cooking_oil_1L,371,33,90,4,1.0
cooking_oil_1L,372,33,90,4,1.0
cooking_oil_1L,373,32,90,4,1.0
cooking_oil_1L,374,25,90,4,1.0
cooking_oil_1L,375,33,90,4,1.0
cooking_oil_1L,376,24,90,4,1.0
cooking_oil_1L,377,26,90,4,1.0
cooking_oil_1L,378,36,90,4,1.0
cooking_oil_1L,379,34,90,4,1.0
cooking_oil_1L,380,37,90,4,1.0
cooking_oil_1L,381,29,90,4,1.0
cooking_oil_1L,382,25,90,4,1.0
cooking_oil_1L,383,29,90,4,1.0
cooking_oil_1L,384,30,90,4,1.0
cooking_oil_1L,385,30,90,4,1.0
cooking_oil_1L,386,35,90,4,1.0
cooking_oil_1L,387,28,90,4,1.0
cooking_oil_1L,388,32,90,4,1.0
cooking_oil_1L,389,26,90,4,1.0
cooking_oil_1L,390,32,90,4,1.0
cooking_oil_1L,391,30,90,4,1.0
cooking_oil_1L,392,27,90,4,1.0
cooking_oil_1L,393,29,90,4,1.0
cooking_oil_1L,394,29,90,4,1.0
cooking_oil_1L,395,29,90,4,1.0
cooking_oil_1L,396,38,90,4,1.0
cooking_oil_1L,397,30,90,4,1.0
cooking_oil_1L,398,29,90,4,1.0
cooking_oil_1L,399,21,90,4,1.0
cooking_oil_1L,400,26,90,4,1.0
cooking_oil_1L,401,29,90,4,1.0
cooking_oil_1L,402,27,90,4,1.0
cooking_oil_1L,403,36,90,4,1.0
cooking_oil_1L,404,29,90,4,1.0
cooking_oil_1L,405,36,90,4,1.0
cooking_oil_1L,406,30,90,4,1.0
cooking_oil_1L,407,30,90,4,1.0
cooking_oil_1L,408,30,90,4,1.0
cooking_oil_1L,409,30,90,4,1.0
cooking_oil_1L,410,38,90,4,1.0
cooking_oil_1L,411,20,90,4,1.0
cooking_oil_1L,412,21,90,4,1.0
cooking_oil_1L,413,28,90,4,1.0
cooking_oil_1L,414,30,90,4,1.0
cooking_oil_1L,415,33,90,4,1.0
cooking_oil_1L,416,32,90,4,1.0
cooking_oil_1L,417,28,90,4,1.0
cooking_oil_1L,418,35,90,4,1.0
cooking_oil_1L,419,35,90,4,1.0
cooking_oil_1L,420,31,90,4,1.0
cooking_oil_1L,421,34,90,4,1.0
cooking_oil_1L,422,31,90,4,1.0
cooking_oil_1L,423,27,90,4,1.0
cooking_oil_1L,424,33,90,4,1.0
cooking_oil_1L,425,30,90,4,1.0
cooking_oil_1L,426,30,90,4,1.0
cooking_oil_1L,427,37,90,4,1.0
cooking_oil_1L,428,19,90,4,1.0
cooking_oil_1L,429,24,90,4,1.0
cooking_oil_1L,430,25,90,4,1.0
cooking_oil_1L,431,28,90,4,1.0
cooking_oil_1L,432,29,90,4,1.0
cooking_oil_1L,433,23,90,4,1.0
cooking_oil_1L,434,26,90,4,1.0
cooking_oil_1L,435,26,90,4,1.0
cooking_oil_1L,436,41,90,4,1.0
cooking_oil_1L,437,38,90,4,1.0
cooking_oil_1L,438,28,90,4,1.0
cooking_oil_1L,439,28,90,4,1.0
cooking_oil_1L,440,25,90,4,1.0
cooking_oil_1L,441,21,90,4,1.0
cooking_oil_1L,442,29,90,4,1.0
cooking_oil_1L,443,26,90,4,1.0
cooking_oil_1L,444,30,90,4,1.0
cooking_oil_1L,445,23,90,4,1.0
cooking_oil_1L,446,27,90,4,1.0
cooking_oil_1L,447,31,90,4,1.0
cooking_oil_1L,448,32,90,4,1.0
cooking_oil_1L,449,32,90,4,1.0
cooking_oil_1L,450,24,90,4,1.0
cooking_oil_1L,451,34,90,4,1.0
cooking_oil_1L,452,26,90,4,1.0
cooking_oil_1L,453,33,90,4,1.0
cooking_oil_1L,454,30,90,4,1.0
cooking_oil_1L,455,24,90,4,1.0
cooking_oil_1L,456,29,90,4,1.0
cooking_oil_1L,457,32,90,4,1.0
cooking_oil_1L,458,33,90,4,1.0
cooking_oil_1L,459,29,90,4,1.0
cooking_oil_1L,460,37,90,4,1.0
cooking_oil_1L,461,35,90,4,1.0
cooking_oil_1L,462,29,90,4,1.0
cooking_oil_1L,463,33,90,4,1.0
cooking_oil_1L,464,39,90,4,1.0
cooking_oil_1L,465,39,90,4,1.0
cooking_oil_1L,466,24,90,4,1.0
cooking_oil_1L,467,26,90,4,1.0
cooking_oil_1L,468,37,90,4,1.0
cooking_oil_1L,469,25,90,4,1.0
cooking_oil_1L,470,24,90,4,1.0
cooking_oil_1L,471,28,90,4,1.0
cooking_oil_1L,472,32,90,4,1.0
cooking_oil_1L,473,30,90,4,1.0
cooking_oil_1L,474,27,90,4,1.0
cooking_oil_1L,475,27,90,4,1.0
cooking_oil_1L,476,27,90,4,1.0
cooking_oil_1L,477,26,90,4,1.0
cooking_oil_1L,478,40,90,4,1.0
cooking_oil_1L,479,31,90,4,1.0
cooking_oil_1L,480,34,90,4,1.0
cooking_oil_1L,481,28,90,4,1.0
cooking_oil_1L,482,29,90,4,1.0
cooking_oil_1L,483,27,90,4,1.0
cooking_oil_1L,484,18,90,4,1.0
cooking_oil_1L,485,24,90,4,1.0
cooking_oil_1L,486,22,90,4,1.0
cooking_oil_1L,487,20,90,4,1.0
cooking_oil_1L,488,25,90,4,1.0
cooking_oil_1L,489,36,90,4,1.0
cooking_oil_1L,490,30,90,4,1.0
cooking_oil_1L,491,36,90,4,1.0
cooking_oil_1L,492,32,90,4,1.0
cooking_oil_1L,493,34,90,4,1.0
cooking_oil_1L,494,26,90,4,1.0
cooking_oil_1L,495,32,90,4,1.0
cooking_oil_1L,496,33,90,4,1.0
cooking_oil_1L,497,27,90,4,1.0
cooking_oil_1L,498,33,90,4,1.0
cooking_oil_1L,499,33,90,4,1.0
cooking_oil_1L,500,28,90,4,1.0
cooking_oil_1L,501,25,90,4,1.0
cooking_oil_1L,502,25,90,4,1.0
cooking_oil_1L,503,30,90,4,1.0
cooking_oil_1L,504,31,90,4,1.0
cooking_oil_1L,505,26,90,4,1.0
cooking_oil_1L,506,30,90,4,1.0
cooking_oil_1L,507,33,90,4,1.0
cooking_oil_1L,508,33,90,4,1.0
cooking_oil_1L,509,37,90,4,1.0
cooking_oil_1L,510,36,90,4,1.0
cooking_oil_1L,511,25,90,4,1.0
cooking_oil_1L,512,38,90,4,1.0
cooking_oil_1L,513,28,90,4,1.0
cooking_oil_1L,514,35,90,4,1.0
cooking_oil_1L,515,30,90,4,1.0
cooking_oil_1L,516,28,90,4,1.0
cooking_oil_1L,517,22,90,4,1.0
cooking_oil_1L,518,29,90,4,1.0
cooking_oil_1L,519,23,90,4,1.0
cooking_oil_1L,520,34,90,4,1.0
cooking_oil_1L,521,37,90,4,1.0
cooking_oil_1L,522,26,90,4,1.0
cooking_oil_1L,523,31,90,4,1.0
cooking_oil_1L,524,27,90,4,1.0
cooking_oil_1L,525,27,90,4,1.0
cooking_oil_1L,526,33,90,4,1.0
cooking_oil_1L,527,30,90,4,1.0
cooking_oil_1L,528,38,90,4,1.0
cooking_oil_1L,529,28,90,4,1.0
cooking_oil_1L,530,34,90,4,1.0
cooking_oil_1L,531,30,90,4,1.0
cooking_oil_1L,532,34,90,4,1.0
cooking_oil_1L,533,28,90,4,1.0
cooking_oil_1L,534,30,90,4,1.0
cooking_oil_1L,535,29,90,4,1.0
cooking_oil_1L,536,26,90,4,1.0
cooking_oil_1L,537,33,90,4,1.0
cooking_oil_1L,538,33,90,4,1.0
cooking_oil_1L,539,33,90,4,1.0
cooking_oil_1L,540,37,90,4,1.0
cooking_oil_1L,541,37,90,4,1.0
cooking_oil_1L,542,28,90,4,1.0
cooking_oil_1L,543,32,90,4,1.0
cooking_oil_1L,544,27,90,4,1.0
cooking_oil_1L,545,30,90,4,1.0
cooking_oil_1L,546,27,90,4,1.0
cooking_oil_1L,547,37,90,4,1.0
cooking_oil_1L,548,32,90,4,1.0
cooking_oil_1L,549,29,90,4,1.0
cooking_oil_1L,550,35,90,4,1.0
cooking_oil_1L,551,20,90,4,1.0
cooking_oil_1L,552,21,90,4,1.0
cooking_oil_1L,553,34,90,4,1.0
cooking_oil_1L,554,30,90,4,1.0
cooking_oil_1L,555,31,90,4,1.0
cooking_oil_1L,556,24,90,4,1.0
cooking_oil_1L,557,30,90,4,1.0
cooking_oil_1L,558,39,90,4,1.0
cooking_oil_1L,559,34,90,4,1.0
cooking_oil_1L,560,31,90,4,1.0
cooking_oil_1L,561,28,90,4,1.0
cooking_oil_1L,562,28,90,4,1.0
cooking_oil_1L,563,20,90,4,1.0
cooking_oil_1L,564,31,90,4,1.0
cooking_oil_1L,565,34,90,4,1.0
cooking_oil_1L,566,23,90,4,1.0
cooking_oil_1L,567,27,90,4,1.0
cooking_oil_1L,568,25,90,4,1.0
cooking_oil_1L,569,26,90,4,1.0
cooking_oil_1L,570,30,90,4,1.0
cooking_oil_1L,571,21,90,4,1.0
cooking_oil_1L,572,33,90,4,1.0
cooking_oil_1L,573,33,90,4,1.0
cooking_oil_1L,574,29,90,4,1.0
cooking_oil_1L,575,19,90,4,1.0
cooking_oil_1L,576,26,90,4,1.0
cooking_oil_1L,577,36,90,4,1.0
cooking_oil_1L,578,17,90,4,1.0
cooking_oil_1L,579,28,90,4,1.0
cooking_oil_1L,580,25,90,4,1.0
cooking_oil_1L,581,34,90,4,1.0
cooking_oil_1L,582,27,90,4,1.0
cooking_oil_1L,583,32,90,4,1.0
cooking_oil_1L,584,33,90,4,1.0
cooking_oil_1L,585,38,90,4,1.0
cooking_oil_1L,586,29,90,4,1.0
cooking_oil_1L,587,32,90,4,1.0
cooking_oil_1L,588,23,90,4,1.0
cooking_oil_1L,589,35,90,4,1.0
cooking_oil_1L,590,27,90,4,1.0
cooking_oil_1L,591,27,90,4,1.0
cooking_oil_1L,592,30,90,4,1.0
cooking_oil_1L,593,23,90,4,1.0
cooking_oil_1L,594,31,90,4,1.0
cooking_oil_1L,595,34,90,4,1.0
cooking_oil_1L,596,31,90,4,1.0
cooking_oil_1L,597,23,90,4,1.0
cooking_oil_1L,598,29,90,4,1.0
cooking_oil_1L,599,33,90,4,1.0
cooking_oil_1L,600,22,90,4,1.0
cooking_oil_1L,601,25,90,4,1.0
cooking_oil_1L,602,34,90,4,1.0
cooking_oil_1L,603,31,90,4,1.0
cooking_oil_1L,604,32,90,4,1.0
cooking_oil_1L,605,38,90,4,1.0
cooking_oil_1L,606,32,90,4,1.0
cooking_oil_1L,607,33,90,4,1.0
cooking_oil_1L,608,42,90,4,1.0
cooking_oil_1L,609,29,90,4,1.0
cooking_oil_1L,610,26,90,4,1.0
cooking_oil_1L,611,32,90,4,1.0
cooking_oil_1L,612,32,90,4,1.0
cooking_oil_1L,613,28,90,4,1.0
cooking_oil_1L,614,25,90,4,1.0
cooking_oil_1L,615,40,90,4,1.0
cooking_oil_1L,616,31,90,4,1.0
cooking_oil_1L,617,27,90,4,1.0
cooking_oil_1L,618,34,90,4,1.0
cooking_oil_1L,619,30,90,4,1.0
cooking_oil_1L,620,29,90,4,1.0
cooking_oil_1L,621,33,90,4,1.0
cooking_oil_1L,622,24,90,4,1.0
cooking_oil_1L,623,32,90,4,1.0
cooking_oil_1L,624,39,90,4,1.0
cooking_oil_1L,625,32,90,4,1.0
cooking_oil_1L,626,28,90,4,1.0
cooking_oil_1L,627,28,90,4,1.0
cooking_oil_1L,628,28,90,4,1.0
cooking_oil_1L,629,29,90,4,1.0
cooking_oil_1L,630,28,90,4,1.0
cooking_oil_1L,631,34,90,4,1.0
cooking_oil_1L,632,22,90,4,1.0
cooking_oil_1L,633,34,90,4,1.0
cooking_oil_1L,634,28,90,4,1.0
cooking_oil_1L,635,32,90,4,1.0
cooking_oil_1L,636,25,90,4,1.0
cooking_oil_1L,637,36,90,4,1.0
